rating,num_reviews,name,tags,directions,ingredients
,,Lemonada,"agave nectar,lemon juice,Lemon Wheel,Tequila Avión Silver","Add 2 parts Avión Silver, 4 parts Fresh Lemon Juice and ½ part Agave Nectar into a shaker with ice. Strain the cocktail over a tall glass of ice. Garnish with a lemon wheel and enjoy!","[(u'2', u'Tequila Avi\xf3n Silver', 'parts'), (u'4', u'Fresh Lemon Juice', 'parts'), (u'\xbd', u'Agave Nectar', 'part'), (None, u'1 Lemon Wheel for Garnish\n', None)]"
,,Lemon Lavender Cocktail,"Champagne,champagne cocktails,garden cocktails,Gin,lavender,lemon,Limoncello,sparkling wine,Spring cocktails,Summer Cocktails,Summer Coolers,wedding cocktails","Using your fingers, strip the lavender flowers from the stem and combine with the limoncello and lemon juice in a cocktail shaker. Thoroughly muddle the lavender so that the flowers release their oils into the lemon liquids. Add the gin and shake with ice. Strain into a champagne glass and top with champagne. Garnish with a lavender flower, if desired. ","[(None, u'2 sprigs of lavender flowers\n', None), (u'1', u'gin', 'oz'), (u'1', u'limoncello', 'oz'), (u'1/2', u'fresh-squeezed lemon juice', 'oz'), (None, u'Champagne', None)]"
,,Lemon Verbena Spring Fling Cocktail,"club soda,Gin,Green,herbs,lemon,lemon verbena,organic,recipe,simple syrup,sparkling,Spring cocktails,Spring Drinks,Summer Cocktails,Summer Coolers,Tru2 Organic Gin","Muddle the lemon verbena, fresh lemon juice and simple syrup at the bottom of a tall glass (collins glass). Then add the gin. Put crushed ice on top (this not only keeps it cold but also stops the leaves from getting in your mouth). Top off with club soda. Garnish with a slice of lemon.,NOTES:,I tried making lemon verbena simple syrup. It tasted like a high-end throat lozenge. Unless you want a Ricola cocktail, I don’t suggest it. Also, I tried it with another high-quality gin and found that it wasn’t as balanced as when made with Tru2 and we had to add some more lemon and simple syrup to balance the juniper flavor of the gin.","[(u'2', u'gin', 'oz'), (u'\xbd', u'fresh lemon verbena', 'cup'), (None, u'\xbd a lemon\n', None), (None, u'2 tbs simple syrup\n', None), (None, u'Club soda', None)]"
,,Lemon Drop,"lemon,lemon juice,lemon vodka,sugar,Vodka",Moisten the rim of a cocktail glass with a little lemon juice (tip: take a lemon wedge and rim the glass with it) and dip in 1/2 of the sugar to frost. Mix vodka and remaining lemon juice and sugar in a shaker with ice. Shake well and strain into the cocktail glass. Garnish with a lemon slice.,"[(u'2', u'lemon vodka (plain is OK too)', 'oz'), (u'2', u'lemon juice', 'tsp'), (u'2', u'sugar', 'tsp'), (None, u'Lemon slice', None)]"
,,Legal Shirley Temple,"7up,grenadine,lemon lime soda,maraschino cherry,sprite,vanilla vodka,Vodka","Build this drink in a tall glass, usually a collins glass, filled with ice. Add a few ounces of vodka, fill with Sprite and add grenadine to your liking. Finally top it all off with a few maraschino cherries.","[(u'2', u'vanilla-flavored vodka', 'oz'), (None, u'Lemon-lime soda\n', None), (None, u'Grenadine', None)]"
,,Lemon Herb Sparkler,"Champagne,champagne cocktails,Galliano,lemon juice,Liqueurs,meyer lemon,sparkling wine,winter cocktails","Pour the juice and liqueur in a champagne flute, and top off with chilled sparkling wine. Garnish with a lemon wheel.","[(u'\xbd', u'Meyer lemon juice', 'oz'), (u'\xbd', u'Galliano liqueur', 'oz'), (None, u'Sparkling wine (brut)', None)]"
,,Leap Year Cocktail,"Gin,Gran Marnier,lime juice,sweet vermouth","Combine ingredients in a shaker filled with ice, shake, and strain into a chilled martini or cocktail glass.","[(u'2', u'gin', 'oz'), (u'\xbd', u'sweet vermouth', 'oz'), (u'\xbd', u'Grand Marnier', 'oz'), (u'\xbc', u'lime juice', 'teaspoon')]"
,,Lava Flow,"banana,cream of coconut,fruit,fruit juice,Light Rum,pineapple juice,Rum,strawberry,strawberry puree,Summer Coolers,THIS WEEK'S DRINK","Combine all ingredients in an electric blender with the a cup ice. Blend 20–30 seconds. Pour strawberry purée into a hurricane or collins glass. Follow with the blended mixture. This creates the flow. Garnish with a pineapple wedge and paper umbrella (of course!),*Strawberry purée,
Ingredients:,
2 cups fresh or frozen strawberries,
¼ cup sugar,
Water, as needed,Directions:,
Mash strawberries and sugar together and heat in a sauce pan over medium heat. stir until blended and syrupy, add water if it is too stiff.","[(u'1 \xbd', u'light rum', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'1', u'cream of coconut', 'oz'), (None, u'\xbd banana\n', None), (u'\xbc', u'strawberry pur\xe9e*', 'cup'), (u'\xbd', u'crushed ice', 'cup')]"
,,Laughter in the Dark,"DonQ,hibiscus flowers,holiday cocktails,Holidays,lime,Peychaud's bitters,pineapple juice,Rum,Summer Coolers,THIS WEEK'S DRINK,Tropical Drinks",Shake all ingredients with ice and strain into a cocktail glass. Garnish with a lime wheel.,"[(u'1 \xbd', u'Don Q Gold Rum', 'oz'), (u'\xbd', u'hibiscus liqueur', 'oz'), (u'2', u'pineapple juice', 'oz'), (None, u'Dash of Peychaud\u2019s bitters\n', None), (None, u'Juice of \xbd lime', None)]"
,,Labor Day Lemonade,"fruit juice,garnish,grapefruit bitters,grapefruit juice,Green Chartreuse,Ketel One Vodka,Labor Day Drinks,lemon juice,Summer Cocktails,Vodka",,
,,La Poire Golden Harvest,"agave nectar,chili powder,fall drinks,Grey Goose,lemon juice,Liqueurs,St. Germain,Vodka","In a cocktail shaker, place the corn and agave nectar, muddle well. Add ice and the remaining ingredients and shake vigorously until the outside of the shaker is frosted and beaded with sweat. Strain into a martini glass and garnish with freshly grated nutmeg and chili powder.","[(u'1 1/2', u'Grey Goose La Poire (Pear) Vodka', 'parts'), (u'1/2', u'St. Germain Elderflower Cordial', 'part'), (u'1', u'lemon juice', 'part'), (u'1/2', u'agave nectar', 'ounce'), (u'1', u'freshly shucked or leftover roasted corn', 'tablespoon')]"
,,La Serena Sour,"chilean pisco,chilean white wine,egg white,lime juice,orgeat","Shake all ingredients, except for the wine, with ice. Strain into a chilled cocktail glass. Float the Chilean white wine on top (this can be done by pouring the wine slowly over the back of a barspoon).","[(u'1.5', u'Chilean Pisco', 'oz'), (u'.75', u'lime juice', 'oz'), (u'.75', u'orgeat', 'oz'), (None, u'1 egg white\n', None), (u'Topped with .25 oz to .5 oz', u'of Chilean white wine', 'float')]"
,,La Estrella,"backyard barbecue,Cocktail Entertaining,fruit juice,grapefruit,lime,Liqueurs,mint,Spring cocktails,Summer Cocktails,Summer Coolers,Tequila,THIS WEEK'S DRINK,Triple Sec",,
,,Kurant Imperial Kir,"absolut kurant,Creme de Cassis,currant vodka,Vodka",Pour in a champagne glass and stir gently.,"[(u'1', u'Absolut Kurant vodka', 'oz'), (u'1', u'cr\xe8me de cassis', 'oz'), (None, u'Fill with champagne', None)]"
,,Kurant Bon Bon,"absolut kurant,currant vodka,Godiva,kurant,kurant vodka,Vodka",Pour the vodka and godiva in a brandy snifter and stir gently.,"[(u'1', u'Absolut Kurant vodka', 'oz'), (u'\xbd', u'Godiva liqueur', 'oz')]"
,,Kopstootje,"beer,Bols,Gin,Valentine's Day Cocktails",Fill the original tulip glass so full with Bols you couldn’t pick it up without spilling. Clasp hands behind your back and lean forward to sip until the meniscus is gone. Pick up the glass and shoot. Follow with a beer back.,"[(None, u'Bols Genever Gin', None)]"
,,Kurant Affair,"absolut kurant,club soda,collins,currant vodka,flavored vodka,lime,sparkling water,Vodka","Pour vodka into a collins glass filled with ice, fill the glass almost full with cranberry juice and top with a splash of club soda or sparkling water. Garnish with a lime slice.","[(u'1 \xbd', u'Absolut Kurant vodka', 'oz'), (None, u'Splash club soda or sparkling water\n', None), (None, u'Cranberry juice\n', None), (None, u'Lime slice', None)]"
,,Kurant & 7-Up,"7up,absolut kurant,collins,flavored vodka,lemon,lime,maraschino cherry,sparkling,Vodka",,
,,Kiwi Mint Mango,"42 BELOW,flavored vodka,highball,kiwi vodka,mango,mint,St. Patrick's Day Drinks,Vodka","Fill a highball glass with ice, add mint leaves and kiwi vodka, and top with mango nectar. Stir well and serve.","[(u'5', u'mango nectar or juice', 'parts'), (u'1', u'42 Below kiwi vodka', 'part'), (None, u'8 mint leaves', None)]"
,,Kiwi Caipiroska,"42 BELOW,flavored vodka,kiwi vodka,lime,simple syrup,St. Patrick's Day Drinks,Vodka","In a mixing glass, muddle the limes with the sugar syrup. Add kiwi vodka, and fill with ice. Shake vigorously, and pour all into a rocks glass.","[(u'1 \xbd', u'42 Below Kiwi vodka', 'parts'), (u'1/3', u'simple or sugar syrup', 'part'), (None, u'4 wedges of lime', None)]"
,,Kiwi Masquerade,"Domaine de Canton,egg,egg white,egg whites,Ginger Liqueur,ketel one,kiwi,lemon juice,Mardi Gras Cocktails,simple syrup,Vodka",In a mixing glass muddle kiwi until pulpy. Add remaining ingredients (use less simple if your kiwi is sweet and slightly more if tart) and give a vigorous dry shake. Add Ice and shake again for 30 seconds. Strain into a V-glass. Garnish with a slice of kiwi.,"[(u'1', u'Ketel One vodka', 'oz'), (u'1', u'Domaine de Canton', 'oz'), (None, u'1 whole kiwi, peeled\n', None), (None, u'1 small egg white\n', None), (u'\xbd', u'fresh lemon juice', 'oz'), (u'\xbc \u2013 \xbd', u'simple syrup', 'oz')]"
,,Kir,"Creme de Cassis,white wine,wine cocktail","In a chiled wine glass, add crème de cassis and fill with wine.","[(None, u'White wine\n', None), (u'\xbd', u'cr\xe8me de cassis', 'tsp')]"
,,Kir Royale,"Champagne,champagne cocktail,Creme de Cassis,kir,Kir Royale,New Year's Eve Cocktails,royale","In a champagne glass, pour. Stir gently.","[(u'\xbd', u'cr\xe8me de cassis', 'oz'), (None, u'Champagne', None)]"
,,Keoki Coffee,"coffee,coffee drinks,sugar,Tequila",Add tequila and sugar to a footed mug. Fill with coffee. Stir well.,"[(u'1', u'tequila', 'oz'), (u'1', u'sugar', 'tsp'), (None, u'Coffee', None)]"
,,Kentucky Cocktail,"Bourbon,July 4th Drinks,maraschino cherry,pineapple juice,Whiskey,whisky","Combine in a shaker filled with ice, shake and strain into a highball glass filled with ice. Garnish with the cherry.","[(u'1', u'bourbon whiskey', 'oz'), (u'1', u'pineapple juice', 'oz'), (None, u'Maraschino cherry', None)]"
,,King Cake Martini,"absolut citron,agave nectar,Champagne,Holidays,Mardi Gras Cocktails,New Orleans,pineapple juice,sprinkles,Vodka","Combine Absolut Citron, pineapple juice and agave nectar in an ice-filled mixing glass. Shake and strain into a cocktail glass rimmed with green sprinkles. Take a bar spoon and drizzle ½ oz Chambord so that it settles at the bottom of the cocktail glass. Serve with a beaded necklace and a smile!","[(u'1 \xbd', u'Absolut Citron', 'oz'), (u'3', u'pineapple juice', 'oz'), (u'\xbc', u'agave nectar', 'oz'), (u'\xbd', u'Chambord', 'oz'), (None, u'Green confectionery sprinkles', None)]"
,,Kentucky Mulled Cider,"christmas,holiday cocktails,Holiday Drinks,holiday punch,holiday punches,Holidays,Hot Drinks,punch,THIS WEEK'S DRINK,Whiskey",,"[(u'1', u""Maker's Mark whiskey"", 'cup'), (u'4', u'apple cider', 'cup'), (None, u'1 lemon \u2013 sliced thin\n', None), (None, u'6 cloves\n', None), (u'\xbd', u'allspice (ground)', 'tsp'), (None, u'2 small cinnamon sticks', None)]"
,,Kentucky Champagne Cocktail,"angostura,Angostura bitters,Beverages,bitters,Bourbon,Champagne,cocktail,food,July 4th Drinks,Kentucky Derby,Peach Schnapps,Spring Drinks,wine,wine cocktail","In a mixing glass with ice, combine whiskey, schnapps and angostura. Strain into a chilled champagne flute. Fill with champagne.","[(None, u'Champagne\n', None), (u'1', u'bourbon whiskey', 'oz'), (u'\xbd', u'peach schnapps', 'oz'), (None, u'Dash angostura bitters', None)]"
,,Kamikaze,"lime juice,Shots,Triple Sec,Vodka","Kamikaze’s can be enjoyed multiple ways:,Straight up or shot: Use a mixing glass with ice. Mix ingredients well to chill. Strain into a cocktail or shot glass.,On the rocks: Build in a rocks glass with ice.,My favorite: Get 2 pour spouts, one for the vodka and another for a combination of the triple sec and lime juice. Pour directly into the mouth and shake.","[(u'1 \xbd', u'vodka', 'oz'), (u'\xbc', u'triple sec', 'oz'), (u'\xbc', u""Rose's lime juice"", 'oz')]"
,,Kangaroo,"Irish whiskey,orange,orange juice,orange rind,Pernod,Whiskey,whisky","Combine ingredients in a mixing glass with ice, stir and strain into an old fashioned glass filled with ice. Garnish with the orange rind.","[(u'1 \xbd', u'Irish whiskey', 'oz'), (None, u'Dash of Pernod\n', None), (u'2', u'orange juice', 'oz'), (None, u'Orange rind', None)]"
,,Kentucky Apple Sour,"apple juice,Bourbon,DIY,DIY Cocktails,Grand Marnier,Holidays & Themes,Kentucky Derby,Kentucky Derby cocktail,lemon,THIS WEEK'S DRINK,Whiskey,whisky",,
,,Kahlúa White Leprechaun,"half & half,Irish whiskey,Jameson,Kahlua,mint,St. Patrick's Day Drinks,Summer Coolers,vanilla bean,Whiskey,whisky",Shake well with ice and strain into a rocks or martini glass. Garnish with fresh mint and vanilla bean.,"[(u'2', u'Kahl\xfaa', 'parts'), (u'1', u'Jameson Irish whiskey', 'part'), (u'2', u'half & half', 'parts'), (None, u'Mint', None)]"
,,Kahlúa Peppermint Mocha Espresso Martini,"christmas,coffee liqueur,Espresso,Holiday Drinks,Holidays,Holidays & Themes,hot cocktails,Hot Drinks,Kahlua Mocha,Liqueurs,Vodka,winter cocktails,winter drinks",Combine in a shaker with ice. Shake well and strain into a chilled cocktail glass.,"[(u'1', u'Kahl\xfaa Peppermint Mocha', 'part'), (u'1', u'vodka', 'part'), (u'\xbd', u'fresh espresso', 'part')]"
,,Kahlúa Peppermint Mocha Hot Chocolate,"chocolate,christmas,coffee liqueur,fall cocktails,Holiday Drinks,Holidays,Hot Drinks,Kahlua Mocha,milk,peppermint",Bring milk to a simmer. Whisk in drinking chocolate. Simmer for 30 seconds while stirring. Add Kahlúa peppermint mocha liqueur. Garnish with peppermint stick and marshmallows.,"[(u'2', u'milk', 'parts'), (u'1', u'drinking chocolate', 'part'), (u'1', u'Kahl\xfaa peppermint mocha', 'part')]"
,,Kahlúa Shake,"After Dinner,cream,ice cream,Kahlua,milk,Summer Cocktails,Summer Coolers,Vanilla Ice Cream",Combine everything in a blender. Mix on high for 30–45 seconds. Pour into a collins glass. Serve with a straw and long spoon.,"[(u'2', u'Kahl\xfaa', 'oz'), (None, u'3 scoops vanilla ice cream\n', None), (u'\xbc', u'milk or cream', 'cup')]"
,,Kahlua Mocha Freeze,"coffee,coffee drinks,cream,Hot Drinks,ice cream,Kahlua Mocha,milk,Summer Coolers,warm drinks",,
,,Kahlúa Mochatini,"Kahlua,Stoli,voodka",Combine ingredients in a cocktail shaker. Add ice and shake. Strain into a chilled cocktail glass.,"[(u'1 \xbd', u'Kahl\xfaa mocha liqueur', 'oz'), (u'1 \xbd', u'Stoli vodka', 'oz')]"
,,Kahlúa Cryptini,"coffee liqueur,Espresso,Halloween,Hot Drinks,Kahlua,Vodka",Combine all ingredients in a shaker with ice and shake vigorously. Strain into a martini glass.,"[(u'2', u'Kahl\xfaa coffee liqueur', 'oz'), (u'1', u'vodka', 'oz'), (u'\xbd', u'fresh-brewed espresso', 'part')]"
,,Kahlúa Black Cat,"Halloween,Halloween cocktails,Kahlua,Sambuca,vanilla vodka",Combine all ingredients in a cocktail shaker filled with ice and stir until chilled. Strain into a chilled martini glass and garnish with three espresso beans.,"[(u'1', u'Kahl\xfaa', 'oz'), (u'2 \xbd', u'vanilla vodka', 'oz'), (u'\xbc', u'sambuca', 'oz'), (None, u'Espresso beans for garnish', None)]"
,,Kahlua Hot Chocolate,"Chocolate Liqueur,christmas,coffee liqueur,Hershey's Chocolate Kiss,holiday cocktails,Hot chocolate,hot cocoa,Hot Drinks,Kahlua,Liqueurs,marshmallows,warm drink,winter drinks",Prepare the hot chocolate. Add in Kahlúa and liqueur. Stir well. Garnish with a Hershey’s Chocolate Kiss and marshmallow.,"[(u'\xbe', u'Kahl\xfaa', 'oz'), (u'\xbe', u'chocolate liqueur', 'oz'), (u'\xbe', u'hot chocolate', 'cup')]"
,,Jägermonster,"grenadine,Halloween,Jagermeister,orange juice","1 oz Jägermeister,
1 oz grenadine,
Fill with orange juice","[(None, u'Fill a mixing glass with ice. Combine all everything in the mixing glass. Mix well, and serve in a beer mug.', None)]"
,,Jump on the BOND Wagon Martini,"martini,movies,Vodka,water","Stir over ice and strain into a chilled cocktail glass. No garnish.,
(Use less water if using fragile ice.)","[(u'3', u'Purity Vodka', 'oz'), (u'1', u'spring water', 'oz')]"
,,Juniper Shine,"christmas,Holidays,lemon juice,Maple Syrup,Original Moonshine Corn Whiskey,rosemary,Whiskey",,
,,Jolly Rancher #2,"apple schnapps,cranberry juice,ice,Peach Schnapps","Combine ingredients in a mixing glass with ice, stir and strain into a shot glass filled with ice.","[(u'\xbe', u'peach schnapps', 'oz'), (u'\xbe', u'apple schnapps', 'oz'), (None, u'Splash of cranberry juice', None)]"
,,Journalist,"angostura,dry vermouth,Gin,lime juice,sweet vermouth,Triple Sec,Vermouth","Combine ingredients in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass.","[(u'2', u'gin', 'oz'), (u'1', u'dry vermouth', 'tsp'), (u'1', u'sweet vermouth', 'tsp'), (u'1', u'triple sec', 'tsp'), (u'1', u'lime juice', 'tsp'), (None, u'Dash angostura bitters', None)]"
,,Joker’s Tea,"blue curacao,Bourbon,Coca-Cola,coke,Jim Beam,lime,Rum,Tequila,Vodka","In a pint glass filled, pour ingredients then top off with one part sweet and sour and two parts coke. Similar to a long island ice tea, you can adjust the coke for taste.","[(u'\xbd', u'tequila', 'oz'), (u'\xbd', u'vodka', 'oz'), (u'\xbd', u'rum', 'oz'), (u'\xbd', u'Jim Beam bourbon', 'oz'), (u'\xbd', u'blue cura\xe7ao', 'oz'), (None, u'Sweet and sour\n', None), (None, u'Coca-Cola\n', None), (None, u'Lime wedge', None)]"
,,Jolly Rancher #1,"cranberry juice,Midori,Peach Schnapps",Combine ingredients in a mixing glass with ice and stir. Strain into a rocks glass filled with ice for a cocktail or into a shot glass for a shooter.,"[(u'\xbe', u'Midori liqueur', 'oz'), (u'\xbe', u'peach schnapps', 'oz'), (u'\xbe', u'cranberry juice', 'oz')]"
,,Jelly Bean #2,"Blackberry Brandy,Brandy,Sambuca",Combine ingredients in a mixing glass with ice and stir. Strain into a rocks glass filled with ice for a cocktail or into a shot glass for a shooter.,"[(u'1', u'brandy', 'oz'), (u'1', u'sambuca', 'oz'), (u'1', u'blackberry brandy', 'oz')]"
,,Jimmy Russell’s Mint Julep,"Events,Jimmy Russel,July 4th Drinks,Kentucky Derby,mint,mint julep,Spring Drinks,sugar,Whiskey,whisky,Wild Turkey","In a traditional silver julep cup or double-old fashioned glass, mull two sprigs of mint with the brown sugar and one ounce of Wild Turkey 101 for a few minutes, crushing the mint leaves with a spoon. Add the crushed ice, the rest of the bourbon, and garnish with sprig of mint.","[(u'2 \xbd', u'Wild Turkey 101', 'oz'), (None, u'3 sprigs of mint (six to eight mature-sized leaves)\n', None), (u'1 \xbd', u'brown sugar', 'teaspoons'), (u'\xbd', u'crushed ice', 'cup')]"
